"","p_val","avg_log2FC","pct.1","pct.2","p_val_adj","cluster","gene"
"CRCP2",1.41469894559044e-77,2.58839396370329,0.963,0.23,2.78943689006479e-71,"10","CRCP"
"gene27693",1.42467847057828e-77,1.73593205429623,0.815,0.131,2.80911404839813e-71,"10","gene2769"
"gene31321",1.806839601301e-77,1.60032699319927,0.877,0.159,3.56264140438405e-71,"10","gene3132"
"gene27964",2.35758146408678e-77,2.15345051896136,0.963,0.229,4.6485683245575e-71,"10","gene2796"
"TBL3.1",3.02492717713754e-77,1.44763852434989,0.815,0.129,5.96440923630247e-71,"10","TBL3.1"
"PTCD32",3.42016921072443e-77,1.61683208613049,0.901,0.176,6.74372890175352e-71,"10","PTCD3"
"CAPZB3",3.64620364482179e-77,1.6782359634981,0.889,0.165,7.1894129752883e-71,"10","CAPZB"
"gene132463",4.00538729766393e-77,2.26888351008852,0.963,0.236,7.89763442033075e-71,"10","gene13246"
"ATP5S3",4.32951831666547e-77,1.94031246245052,0.963,0.212,8.53674072944009e-71,"10","ATP5S"
"gene98801",4.35953512535902e-77,2.58912110551424,0.926,0.208,8.59592646203203e-71,"10","gene9880"
"gene83951",4.79731875148316e-77,1.12342355499359,0.741,0.099,9.45912764019317e-71,"10","gene8395"
"gene47211",4.82730450679497e-77,1.22327919972084,0.716,0.09,9.51825214318651e-71,"10","gene4721"
"gene81723",5.29960730080999e-77,1.93810094141743,0.926,0.194,1.0449516594194e-70,"10","gene8172"
"POLG22",5.35300572703629e-77,2.77797787276393,0.963,0.248,1.0554805101301e-70,"10","POLG2"
"gene21353",5.54199340344976e-77,1.59251115252267,0.901,0.176,1.09274421192323e-70,"10","gene2135"
"gene110301",6.90835426584143e-77,2.01015994639672,0.716,0.1,1.36215682487356e-70,"10","gene11030"
"ANAPC153",8.70198171901998e-77,2.12259448368728,0.926,0.184,1.71581585604228e-70,"10","ANAPC15"
"gene108931",9.35309848215538e-77,1.84831913981733,0.926,0.198,1.84419999914853e-70,"10","gene10893"
"LMNB11",9.43314074124995e-77,1.80847626077802,0.901,0.181,1.85998235559818e-70,"10","LMNB1"
"gene38012",1.14442833079172e-76,1.34116829079818,0.765,0.108,2.25652999452357e-70,"10","gene3801"
"MNAT13",1.18417068988988e-76,2.34548719678347,0.963,0.23,2.33489211030244e-70,"10","MNAT1"
"NUP982",1.23043293524466e-76,1.69322565665692,0.951,0.201,2.42610983136746e-70,"10","NUP98"
"gene88961",1.26876554035082e-76,1.61145429762753,0.84,0.143,2.50169226048336e-70,"10","gene8896"
"MED10.11",1.50792467530361e-76,1.97338083126005,0.926,0.198,2.97325500230391e-70,"10","MED10.1"
"DDX39A2",1.88571434072977e-76,2.75198624433707,0.975,0.243,3.71816290847694e-70,"10","DDX39A"
"gene99233",2.93014905275449e-76,1.89484364426341,0.901,0.183,5.77753018521582e-70,"10","gene9923"
"gene28512",2.94065347885912e-76,1.72019858541585,0.914,0.188,5.79824231890091e-70,"10","gene2851"
"gene8773",3.00149867483841e-76,1.73628372215147,0.938,0.19,5.91821401660867e-70,"10","gene877"
"Cyp6a9.61",3.1412873177258e-76,1.29849063654475,0.778,0.112,6.1938426925878e-70,"10","Cyp6a9.6"
"gene48811",5.12071331294223e-76,2.08964391843667,0.926,0.206,1.00967818369338e-69,"10","gene4881"
"gene59451",7.51255518475886e-76,1.0746935769707,0.728,0.095,1.48129032232138e-69,"10","gene5945"
"gene53101",8.39252408414654e-76,1.83784729093182,0.765,0.113,1.65479845404882e-69,"10","gene5310"
"Y-e31",1.0915233156746e-75,1.11663713998701,0.716,0.092,2.15221437225134e-69,"10","Y-e3"
"gene35921",1.30739437145782e-75,1.61509527020145,0.827,0.138,2.57785877410507e-69,"10","gene3592"
"DPH22",1.32016677919227e-75,1.95857385368294,0.914,0.192,2.60304280737269e-69,"10","DPH2"
"gene136413",1.33950283740898e-75,2.58114536051719,0.975,0.245,2.64116873816967e-69,"10","gene13641"
"ANAPC71",1.37297692602583e-75,1.91964366099993,0.778,0.121,2.7071713728222e-69,"10","ANAPC7"
"AIFM12",1.89013145579631e-75,2.53734502507714,0.963,0.246,3.72687236836075e-69,"10","AIFM1"
"EMC81",1.9380430881228e-75,2.30207134848807,0.938,0.225,3.8213422731354e-69,"10","EMC8"
"C1orf433",2.12007259492298e-75,1.84964332076471,0.901,0.182,4.18025949925718e-69,"10","C1orf43"
"gene79583",2.13515877974218e-75,2.0532205101868,0.864,0.16,4.21000572943298e-69,"10","gene7958"
"gene49853",2.57645396819489e-75,1.96890842144686,0.889,0.179,5.08013084115019e-69,"10","gene4985"
"LYRM51",3.0264069309205e-75,2.69281504892316,0.963,0.246,5.96732694526329e-69,"10","LYRM5"
"MCCC21",3.53400241486762e-75,1.44976251882728,0.778,0.12,6.96817986352248e-69,"10","MCCC2"
"DPP32",3.88151302919835e-75,1.82512348251074,0.938,0.207,7.65338495986094e-69,"10","DPP3"
"POLR2M2",8.08055218409684e-75,2.09531781337106,0.914,0.202,1.59328530106495e-68,"10","POLR2M"
"HEATR31",9.18460849128644e-75,1.5134366306646,0.877,0.162,1.81097793465195e-68,"10","HEATR3"
"BPTF1",1.053055939609e-74,1.86603206554495,0.889,0.173,2.07636620809186e-68,"10","BPTF"
"KIAA11434",1.05747457132819e-74,2.37478214611056,0.988,0.238,2.08507865844007e-68,"10","KIAA1143"
"MED31.12",1.11863924516592e-74,2.39196388438732,0.938,0.221,2.20568028757363e-68,"10","MED31.1"
"gene125271",1.14189809231627e-74,1.63788577126992,0.815,0.134,2.25154098921888e-68,"10","gene12527"
"gene8029",1.21088017213285e-74,3.22016882375563,0.951,0.216,2.38755661204347e-68,"10","gene8029"
"CUTA1",1.21351832519209e-74,2.45903977742703,0.802,0.137,2.39275839825247e-68,"10","CUTA"
"METTL142",1.29671761925159e-74,1.91652622282862,0.84,0.152,2.55680685591217e-68,"10","METTL14"
"SLIRP2",1.39988552319132e-74,2.19943572595798,0.975,0.239,2.76022848000905e-68,"10","SLIRP"
"gene7561",1.50918948615988e-74,1.91049951205899,0.938,0.212,2.97574889690419e-68,"10","gene756"
"pain",1.64723184857539e-74,1.3248350874706,0.716,0.096,3.24793433912407e-68,"10","pain"
"C1orf1232",1.77094439496614e-74,2.78050258290937,0.951,0.248,3.49186492360767e-68,"10","C1orf123"
"SNW12",1.98933532251063e-74,1.84515856598392,0.951,0.218,3.9224778901663e-68,"10","SNW1"
"CCBL21",2.39589663843063e-74,2.35903021338492,0.963,0.241,4.7241163845155e-68,"10","CCBL2"
"gene122644",2.492693054734e-74,1.64765458404974,0.864,0.158,4.91497500875092e-68,"10","gene12264"
"USP16.1",3.16474812233692e-74,1.14585319206872,0.704,0.092,6.24010160446219e-68,"10","USP16.1"
"VAPA",4.65422060065658e-74,1.09536177074316,0.753,0.109,9.17697343200641e-68,"10","VAPA"
"gene66211",4.70299318227185e-74,1.98764498402845,0.864,0.166,9.27314091612406e-68,"10","gene6621"
"DPM32",4.90689924039422e-74,2.33114135553117,0.914,0.203,9.67519329794502e-68,"10","DPM3"
"DAP34",5.290476005094e-74,1.71169851604071,0.877,0.167,1.04315119344721e-67,"10","DAP3"
"gene119713",5.47494754137731e-74,1.74951808054403,0.864,0.164,1.07952442395533e-67,"10","gene11971"
"gene5174",5.49375438684737e-74,1.1200436694503,0.728,0.1,1.08323266935295e-67,"10","gene5174"
"gene5868",7.93706762397072e-74,1.43889899436874,0.741,0.109,1.56499368987671e-67,"10","gene5868"
"gene27902",8.13417295394145e-74,1.34835872443041,0.79,0.12,1.60385799244529e-67,"10","gene2790"
"PRKRIP13",1.27178061151515e-73,2.22431867293863,0.951,0.233,2.50763723609684e-67,"10","PRKRIP1"
"ADCK31",1.4752850369743e-73,1.58006455320941,0.84,0.152,2.90889769750918e-67,"10","ADCK3"
"gene64211",1.53153539057519e-73,1.54211929009127,0.79,0.131,3.01980950097281e-67,"10","gene6421"
"gene79591",1.89546970718083e-73,2.82366388361362,0.938,0.23,3.73739808154291e-67,"10","gene7959"
"gene99092",1.92381426031398e-73,1.99475239273025,0.901,0.183,3.79328653921688e-67,"10","gene9909"
"C16orf872",2.01723559637911e-73,1.43374056954843,0.79,0.125,3.9774903388673e-67,"10","C16orf87"
"gene31402",2.15427137867356e-73,1.31700341879767,0.765,0.113,4.24769105371372e-67,"10","gene3140"
"gene761",2.29917775107457e-73,2.56192766933024,0.951,0.236,4.53341062821454e-67,"10","gene76"
"gene103222",3.07309542232485e-73,2.08810168195133,0.951,0.228,6.05938511825529e-67,"10","gene10322"
"gene29051",3.51250961211714e-73,1.52345695808617,0.864,0.16,6.92580136522081e-67,"10","gene2905"
"ECSIT2",3.54941600409213e-73,2.42175502707495,0.963,0.24,6.99857165431668e-67,"10","ECSIT"
"gene13742",3.60507573932828e-73,1.42061028795461,0.741,0.103,7.10831890424776e-67,"10","gene1374"
"gene87241",3.80799873399411e-73,1.14278121826469,0.815,0.13,7.5084329277491e-67,"10","gene8724"
"HARS2",3.95934514456708e-73,2.01827449876784,0.951,0.232,7.80685066683557e-67,"10","HARS"
"gene5473",5.25065170442244e-73,1.46933680235037,0.852,0.154,1.03529882501501e-66,"10","gene547"
"gene81843",6.02230529062314e-73,1.7005852171116,0.938,0.214,1.18744985237021e-66,"10","gene8184"
"SEC131",7.40542549237654e-73,2.04042225628002,0.963,0.244,1.46016699308699e-66,"10","SEC13"
"gene71243",7.61851737042703e-73,1.41595942950743,0.852,0.159,1.50218344806916e-66,"10","gene7124"
"gene76251",8.79646014056307e-73,2.18686943130038,0.951,0.245,1.73444466715357e-66,"10","gene7625"
"DIS33",9.49740190769853e-73,2.00685778624269,0.926,0.205,1.87265307037103e-66,"10","DIS3"
"SRP192",1.13777196730088e-72,2.01370623438324,0.963,0.238,2.2434052898414e-66,"10","SRP19"
"gene21542",1.20645988061749e-72,1.98672528423688,0.914,0.21,2.37884088898717e-66,"10","gene2154"
"gene65551",1.27553763690772e-72,1.94431264195489,0.864,0.175,2.51504516218571e-66,"10","gene6555"
"LRRC571",1.43890709750313e-72,2.33081550274838,0.79,0.137,2.83716938622309e-66,"10","LRRC57"
"UTP183",1.68009900626442e-72,1.98228460337585,0.815,0.144,3.31274025589888e-66,"10","UTP18"
"gene143611",1.74815844535224e-72,1.49755571292803,0.753,0.116,3.44693665909862e-66,"10","gene14361"
"QSOX2",1.83234707529533e-72,1.25234872515193,0.741,0.108,3.6129358427548e-66,"10","QSOX2"
"CDC372",1.94256146786533e-72,2.01503199563617,0.938,0.229,3.83025140194787e-66,"10","CDC37"
"gene144362",2.42066659110339e-72,1.91974223007524,0.901,0.191,4.77295661300787e-66,"10","gene14436"
"gene135872",2.99746889639635e-72,1.41238052266167,0.815,0.136,5.9102682888762e-66,"10","gene13587"
"gene23471",3.53700294891682e-72,1.22318986471622,0.765,0.115,6.9740961755356e-66,"10","gene2347"
"PLAA1",5.45222585674029e-72,1.9930899522332,0.877,0.186,1.07504426897052e-65,"10","PLAA"
"CNPY32",6.46775204041405e-72,2.24045448386699,0.914,0.207,1.27528094889425e-65,"10","CNPY3"
"PEX3",7.31773807379689e-72,1.23437854953423,0.778,0.118,1.44287720002232e-65,"10","PEX3"
"gene19282",9.31248383466298e-72,1.56939875832495,0.827,0.142,1.83619179384482e-65,"10","gene1928"
"AP1S22",9.95702575796958e-72,1.84997157155471,0.889,0.188,1.96327954093538e-65,"10","AP1S2"
"POLD12",1.10424883335654e-71,2.34725249403077,0.901,0.206,2.17730594991725e-65,"10","POLD1"
"gene10127",1.16558680943703e-71,1.74509821482446,0.728,0.11,2.2982492882679e-65,"10","gene10127"
"NUP1072",1.22009904570201e-71,1.4801703124786,0.778,0.127,2.40573395366008e-65,"10","NUP107"
"NOC2L.12",1.40863402661685e-71,2.01776750923224,0.889,0.192,2.77747836788386e-65,"10","NOC2L.1"
"SIAH23",1.44238958510127e-71,1.32051844680102,0.815,0.135,2.84403599159219e-65,"10","SIAH2"
"PSMD103",1.52502241619715e-71,2.22515972162751,0.975,0.245,3.00696752420399e-65,"10","PSMD10"
"gene13080",1.52580076075776e-71,1.66772430777498,0.728,0.106,3.0085022274264e-65,"10","gene13080"
"COQ92",1.98998373258934e-71,1.77758606757337,0.926,0.209,3.92375639468422e-65,"10","COQ9"
"gene116312",2.1563155857278e-71,2.18605379887002,0.938,0.229,4.25172172510555e-65,"10","gene11631"
"gene143201",3.00951171131418e-71,2.49909845133854,0.914,0.204,5.93401374531887e-65,"10","gene14320"
"RANGAP13",3.14133281510929e-71,1.66317274788054,0.827,0.149,6.19393240219019e-65,"10","RANGAP1"
"MPHOSPH61",3.64120496218465e-71,2.40774371665528,0.926,0.22,7.17955680780246e-65,"10","MPHOSPH6"
"ASTE12",3.78222641721472e-71,1.89480036817255,0.852,0.174,7.45761628482237e-65,"10","ASTE1"
"gene3863",4.08324638147881e-71,1.75122294880861,0.926,0.206,8.05115330241998e-65,"10","gene386"
"gene21562",4.60030560347454e-71,1.55356252586335,0.877,0.175,9.07066637456774e-65,"10","gene2156"
"gene3833",5.03267248639349e-71,1.87046135319655,0.938,0.216,9.92318707306382e-65,"10","gene383"
"gene77073",5.06458335515385e-71,1.83508712260646,0.938,0.212,9.98610742427467e-65,"10","gene7707"
"gene65071",7.26399062033246e-71,1.26232556528823,0.753,0.115,1.43227952976124e-64,"10","gene6507"
"gene3668",9.0930112550023e-71,1.42764488836894,0.753,0.114,1.79291722210846e-64,"10","gene366"
"gene73493",9.79659597566637e-71,2.30550093840633,0.938,0.239,1.93164675048081e-64,"10","gene7349"
"gene88521",1.00444762925019e-70,2.6134537335578,0.827,0.166,1.98052262631696e-64,"10","gene8852"
"SNRPC1",1.06915369959798e-70,1.68971331154803,0.889,0.175,2.10810701464342e-64,"10","SNRPC"
"gene89042",1.3437339516724e-70,1.94792163705991,0.852,0.174,2.6495114504119e-64,"10","gene8904"
"gene42992",1.34925269640203e-70,1.57692661449926,0.79,0.135,2.66039305188879e-64,"10","gene4299"
"PSME31",1.99771762494601e-70,2.10664618448363,0.938,0.227,3.93900572014017e-64,"10","PSME3"
"gene72622",2.72938803497168e-70,1.47357062228178,0.852,0.16,5.38167904611951e-64,"10","gene7262"
"rsbn1l1",3.16098919619204e-70,1.50262775894754,0.827,0.151,6.23268993055924e-64,"10","rsbn1l"
"CNOT113",3.47220792984269e-70,2.02303616103551,0.926,0.216,6.84633640229111e-64,"10","CNOT11"
"gene85342",3.97597611990609e-70,2.0175662403925,0.914,0.209,7.83964284235319e-64,"10","gene8534"
"gene24514",4.58484370441956e-70,1.42901980358446,0.827,0.146,9.04017932872038e-64,"10","gene2451"
"gene82803",5.18919255369152e-70,1.36368630595739,0.778,0.127,1.02318059853189e-63,"10","gene8280"
"gene26581",5.47568577326748e-70,1.43525789060302,0.778,0.123,1.07966998504975e-63,"10","gene2658"
"AP3D12",5.90943933972117e-70,1.31846740105573,0.889,0.179,1.16519547464132e-63,"10","AP3D1"
"PPP4R22",8.47522943287297e-70,2.22471581244802,0.938,0.246,1.67110590599556e-63,"10","PPP4R2"
"gene56042",1.00392108307289e-69,2.07813319074004,0.951,0.246,1.97948440731222e-63,"10","gene5604"
"gene111822",1.04405340250856e-69,1.93283835206393,0.914,0.215,2.05861542855646e-63,"10","gene11182"
"SCP22",1.07333238563028e-69,1.66175924997703,0.901,0.194,2.11634635136366e-63,"10","SCP2"
"ADSS1",1.08926688532541e-69,1.4276004611853,0.815,0.144,2.14776524894104e-63,"10","ADSS"
"SNF8",1.2305182273538e-69,1.28285901651722,0.716,0.103,2.42627800633954e-63,"10","SNF8"
"gene22963",1.60945520495788e-69,2.35670600012069,0.938,0.235,3.17344812874131e-63,"10","gene2296"
"gene136751",1.91734784442153e-69,1.68583248865406,0.728,0.114,3.78053636428169e-63,"10","gene13675"
"gene97111",2.02686851760415e-69,1.12568449572421,0.704,0.097,3.99648408019153e-63,"10","gene9711"
"PUS72",2.36656370974253e-69,1.20999636666314,0.802,0.132,4.66627909437596e-63,"10","PUS7"
"gene102673",2.4938388114962e-69,1.6796723691187,0.84,0.16,4.91723415808406e-63,"10","gene10267"
"gene51233",2.54914213695928e-69,2.02127476664161,0.938,0.225,5.02627865597586e-63,"10","gene5123"
"FBL.12",3.14062241756124e-69,2.12773412882772,0.926,0.233,6.19253167369362e-63,"10","FBL.1"
"TAF82",3.48670023337428e-69,2.38862267945216,0.815,0.146,6.87491164525644e-63,"10","TAF8"
"gene50961",4.26385829850147e-69,1.44051117889381,0.84,0.16,8.40727539164518e-63,"10","gene5096"
"gene10123",4.54983647669046e-69,1.88072684276196,0.951,0.245,8.97115372242384e-63,"10","gene1012"
"gene124932",5.42675240491235e-69,1.52576267791741,0.877,0.175,1.07002153346431e-62,"10","gene12493"
"CCDC532",6.74761304602925e-69,2.49364018866653,0.889,0.207,1.33046262663473e-62,"10","CCDC53"
"FAM20B2",7.78254108013887e-69,1.89093070670727,0.889,0.202,1.5345248722387e-62,"10","FAM20B"
"INTS13",8.51123869662939e-69,1.9540402619278,0.901,0.209,1.67820604337951e-62,"10","INTS1"
"gene87961",1.49646081338233e-68,2.07839948387993,0.889,0.193,2.95065109816906e-62,"10","gene8796"
"gene104732",3.21832434005697e-68,1.96562900867856,0.951,0.242,6.34574067248035e-62,"10","gene10473"
"gene8003",4.11414270661961e-68,1.7587468967016,0.926,0.218,8.11207322420534e-62,"10","gene800"
"gene30982",6.17375524975511e-68,1.76878488253923,0.901,0.201,1.21731204349704e-61,"10","gene3098"
"gene32561",9.13701037202381e-68,1.60967381362292,0.852,0.168,1.80159276120691e-61,"10","gene3256"
"gene138913",1.0261312542037e-67,1.2339002510817,0.79,0.13,2.02327737886992e-61,"10","gene13891"
"TEFM4",1.2208105266053e-67,1.47881652904942,0.827,0.155,2.40713681826557e-61,"10","TEFM"
"gene63901",1.30655784044693e-67,1.45443746869119,0.79,0.139,2.57620934157476e-61,"10","gene6390"
"gene66342",1.55696880140408e-67,1.73072011967633,0.901,0.206,3.06995790507489e-61,"10","gene6634"
"gene5578",1.6487581891933e-67,1.47856564737921,0.864,0.181,3.25094390581645e-61,"10","gene5578"
"FKBP8",2.53127570690164e-67,1.50670098914544,0.852,0.173,4.99105046891042e-61,"10","FKBP8"
"lars-22",2.8115155025824e-67,1.32101264103677,0.704,0.103,5.54361412676335e-61,"10","lars-2"
"CYC11",3.06001865107693e-67,1.84171640499308,0.926,0.242,6.03360095531688e-61,"10","CYC1"
"gene77683",3.30642403110195e-67,2.39849797916908,0.901,0.217,6.51945150259736e-61,"10","gene7768"
"EXU2",3.84393278336264e-67,1.93217941525969,0.914,0.21,7.57928599739364e-61,"10","EXU"
"gene116183",4.11914262127419e-67,2.07902161041507,0.926,0.238,8.12193182092525e-61,"10","gene11618"
"DENR2",4.14865236673441e-67,1.83183930555922,0.914,0.212,8.18011775006567e-61,"10","DENR"
"gene43142",5.82107338886074e-67,2.07401369665336,0.926,0.241,1.14777189177063e-60,"10","gene4314"
"MRPL272",6.13781079855387e-67,2.42537033869402,0.827,0.176,1.2102246855481e-60,"10","MRPL27"
"gene92444",1.09299539412674e-66,2.07555317025559,0.914,0.223,2.15511694735558e-60,"10","gene9244"
"PPCDC.12",1.24077012721914e-66,3.09047992416261,0.914,0.249,2.44649222065472e-60,"10","PPCDC.1"
"gene20432",4.00012242178511e-66,1.9657552480452,0.901,0.218,7.88725338552206e-60,"10","gene2043"
"gene58981",6.49681512439742e-66,1.9916415329638,0.827,0.169,1.2810114711976e-59,"10","gene5898"
"gene132562",6.95760772188234e-66,1.8471392928387,0.938,0.225,1.37186838984447e-59,"10","gene13256"
"TSPO2",7.51273882042918e-66,1.77946796430636,0.938,0.238,1.48132653073977e-59,"10","TSPO"
"TAF8.22",8.13147047650303e-66,1.70726398550034,0.728,0.119,1.60332513064563e-59,"10","TAF8.2"
"gene6133",8.37009735672124e-66,1.90260205081851,0.938,0.241,1.65037645734072e-59,"10","gene613"
"gene144652",9.65045593075357e-66,1.48807945037838,0.84,0.165,1.90283154328311e-59,"10","gene14465"
"gene77302",1.11200036091249e-65,2.11810186013825,0.765,0.144,2.19259004763028e-59,"10","gene7730"
"gene40911",1.42927499551014e-65,1.44653932807508,0.765,0.134,2.81817726022211e-59,"10","gene4091"
"gene107142",1.73784848887424e-65,1.70632131426861,0.864,0.176,3.42660797148325e-59,"10","gene10714"
"COX182",2.00912702811668e-65,1.67486554714072,0.951,0.249,3.96150224507015e-59,"10","COX18"
"UBE2M2",3.40715217064802e-65,1.79196336979598,0.914,0.224,6.71806251393174e-59,"10","UBE2M"
"gene5691",4.67653872934674e-65,1.75392080049807,0.864,0.19,9.22097926920563e-59,"10","gene569"
"gene5194",5.57775106557706e-65,2.96724728707694,0.79,0.153,1.09979473968048e-58,"10","gene5194"
"gene83473",5.70477261872145e-65,1.87283020524185,0.938,0.246,1.12484025252819e-58,"10","gene8347"
"gene37492",6.11937739256796e-65,1.87249506654337,0.889,0.217,1.20659007319281e-58,"10","gene3749"
"gene75552",1.03542003944828e-64,1.79834597451205,0.938,0.235,2.04159256904227e-58,"10","gene7555"
"EZH12",1.11560532651584e-64,1.52602585599444,0.79,0.146,2.19969814937359e-58,"10","EZH1"
"gene114713",1.31777456408296e-64,1.35213195234919,0.815,0.154,2.59832595005427e-58,"10","gene11471"
"C12orf65.12",1.71046240151803e-64,2.44086946314934,0.901,0.241,3.37260937158038e-58,"10","C12orf65.1"
"gene12867",3.25406202347707e-64,1.16839547409931,0.704,0.106,6.41620655697699e-58,"10","gene12867"
"RMI13",3.26155233800729e-64,1.10787111647278,0.753,0.12,6.43097560712289e-58,"10","RMI1"
"gene84131",3.80551405386024e-64,1.22310136618944,0.728,0.117,7.5035337522411e-58,"10","gene8413"
"METTL251",4.53687313662767e-64,1.18984497198931,0.765,0.131,8.94559321776501e-58,"10","METTL25"
"HSD17B42",5.23517795925679e-64,1.38295752828492,0.84,0.168,1.03224778466984e-57,"10","HSD17B4"
"KIN3",5.61299251318947e-64,1.56230013938852,0.864,0.192,1.10674348268589e-57,"10","KIN"
"EIF52",6.28614598565477e-64,1.59691273623638,0.815,0.162,1.23947272056527e-57,"10","EIF5"
"gene2529",6.28642731188955e-64,1.08479226072735,0.802,0.144,1.23952819115002e-57,"10","gene2529"
"gene13882",7.34869534437783e-64,1.17050046458532,0.741,0.122,1.4489812091363e-57,"10","gene1388"
"gene85013",7.83348703784681e-64,1.47522275767228,0.802,0.15,1.54457015673356e-57,"10","gene8501"
"gene124081",8.72014623769688e-64,1.10142169601973,0.79,0.139,1.71939745046175e-57,"10","gene12408"
"gene64752",9.53933409019033e-64,2.33807630194356,0.827,0.185,1.88092106103351e-57,"10","gene6475"
"gene107462",1.00545053347821e-63,1.19730906448576,0.815,0.152,1.98250010573726e-57,"10","gene10746"
"gene29781",1.21326621679639e-63,2.14162244959562,0.728,0.129,2.39226130276693e-57,"10","gene2978"
"MDC11",1.28037715148625e-63,1.22385337846473,0.753,0.128,2.52458748957448e-57,"10","MDC1"
"gene66551",1.34835863213689e-63,2.76872906040914,0.852,0.184,2.65863017799181e-57,"10","gene6655"
"gene44791",2.15163697023211e-63,1.27760316202071,0.704,0.112,4.24249665096607e-57,"10","gene4479"
"gene67453",2.34377771537896e-63,2.0030405020801,0.914,0.243,4.62135074163161e-57,"10","gene6745"
"gene7461",2.46946239927056e-63,1.31492117482993,0.79,0.149,4.86916989414892e-57,"10","gene746"
"gene110343",3.4520291659284e-63,2.03658280626808,0.852,0.197,6.80654886400681e-57,"10","gene11034"
"NASP.12",4.30008094417993e-63,2.0267482988256,0.889,0.223,8.47869750192961e-57,"10","NASP.1"
"gene2046",4.40434441012332e-63,1.0988650234285,0.741,0.119,8.68427930369388e-57,"10","gene2046"
"gene129292",4.78959754974198e-63,1.66139159868656,0.926,0.24,9.4439033374964e-57,"10","gene12929"
"HSPA4L2",6.65213614423295e-63,1.27236565158199,0.815,0.158,1.31163693987998e-56,"10","HSPA4L"
"GRAMD1B1",6.82545505786891e-63,1.09786207653367,0.704,0.11,1.34581114867182e-56,"10","GRAMD1B"
"gene112301",7.44338035834246e-63,1.08497103379033,0.728,0.114,1.46765075517028e-56,"10","gene11230"
"ACY1.12",7.56879578604193e-63,2.29702169734171,0.889,0.215,1.49237957975155e-56,"10","ACY1.1"
"gene111331",7.67237399397792e-63,1.60433251887423,0.877,0.189,1.5128026439748e-56,"10","gene11133"
"gene36082",1.31345411682376e-62,1.2277305073814,0.827,0.159,2.5898070952096e-56,"10","gene3608"
"ATP6V1C2",3.7242209794482e-62,1.28108169991797,0.815,0.161,7.34324388888993e-56,"10","ATP6V1C2"
"gene117652",3.94652441184757e-62,1.7986862233136,0.889,0.23,7.78157134863368e-56,"10","gene11765"
"gene69571",4.23709056676897e-62,1.19163734794731,0.716,0.111,8.35449603629841e-56,"10","gene6957"
"gene10484",4.86345441077932e-62,1.08564198787917,0.716,0.115,9.58953082481735e-56,"10","gene10484"
"CWC152",5.97571518846648e-62,1.83736700453003,0.864,0.19,1.17826343500043e-55,"10","CWC15"
"gene43892",6.22202835177548e-62,1.20868867642476,0.704,0.115,1.22683030686984e-55,"10","gene4389"
"gene133521",6.82328119883905e-62,1.57800700898648,0.716,0.123,1.34538251736545e-55,"10","gene13352"
"gene118062",6.92886469750913e-62,1.66196433847562,0.901,0.213,1.36620097539077e-55,"10","gene11806"
"RFC12",1.12877326510382e-61,1.64159845763412,0.938,0.244,2.22566207178826e-55,"10","RFC1"
"VAMP21",1.4268419702162e-61,1.81399564743463,0.901,0.233,2.8133799352997e-55,"10","VAMP2"
"gene56121",1.78310744448374e-61,1.07015424989346,0.778,0.136,3.51584745298315e-55,"10","gene5612"
"CCT22",4.65155145084829e-61,1.26123322902022,0.753,0.136,9.17171052786446e-55,"10","CCT2"
"TMEM1293",4.96204447539906e-61,1.92232141619543,0.889,0.228,9.78392608050152e-55,"10","TMEM129"
"gene69481",5.55481614291485e-61,0.940179043878772,0.716,0.111,1.09527253942408e-54,"10","gene6948"
"SKP1.31",6.58020074996392e-61,1.14365216164327,0.802,0.148,1.29745305693436e-54,"10","SKP1.3"
"gene57261",8.23664506263884e-61,0.867791247839569,0.716,0.108,1.62406296121933e-54,"10","gene5726"
"tral1",1.07031122920564e-60,1.3432628975266,0.79,0.153,2.11038937711992e-54,"10","tral"
"DNAJC282",1.72503187707038e-60,1.6106539152499,0.864,0.217,3.40133677870915e-54,"10","DNAJC28"
"gene56673",2.07966193067659e-60,1.00236045153113,0.716,0.115,4.10057965079737e-54,"10","gene5667"
"gene20691",3.61339450249782e-60,1.05984598700184,0.741,0.125,7.12472145048359e-54,"10","gene2069"
"DDX103",4.24742826004849e-60,1.60466117623325,0.827,0.186,8.37487941403539e-54,"10","DDX10"
"gene17644",4.65857608507471e-60,1.79970134951417,0.914,0.249,9.18556137147432e-54,"10","gene1764"
"gene144232",6.30227683640595e-60,1.77090306680006,0.877,0.215,1.24265332590139e-53,"10","gene14423"
"gene120792",6.36202435691051e-60,1.60973793482744,0.778,0.15,1.25443406118114e-53,"10","gene12079"
"SUPV3L13",9.06907014290882e-60,1.18032658543361,0.704,0.119,1.78819662614909e-53,"10","SUPV3L1"
"gene14372",9.6306701649583e-60,0.980735364849681,0.802,0.148,1.8989302789767e-53,"10","gene1437"
"Incenp3",1.25992693575896e-59,1.3019447104911,0.778,0.147,2.48426471536354e-53,"10","Incenp"
"gene7364",1.81986895018035e-59,2.10208162405089,0.753,0.152,3.58833206212496e-53,"10","gene7364"
"gene135162",2.26891950158852e-59,0.967733124778415,0.704,0.112,4.47374883401566e-53,"10","gene13516"
"HADHA.1",3.456907396813e-59,1.51680189580646,0.852,0.2,6.81616753038822e-53,"10","HADHA.1"
